uid
287795639
1090531303
11146869
286187082
483667900
3493258445458120
486989780
1969038632
259528679
232472043
8149344
17871667
17138783
442654160
1464012990
533337148
4995329
11914415
349516380
385136374
37114607
25876945
314076440
67368617
700112385
1514206231
398129212
439152155
92818291
616487096
700608201
40366538
2040085396
202156644
20274090
15832838
382681608
13407784
3546572358945017
31880257
98536732
33114953
39160258
343974173
162254308
256872101
381927576
1175509358
351188445
86853141
32598708
2068622664
38668771
3494367213914214
393432006
627040687
42853238
578227337
50233288
108866409
1845434732
351162438
1900783
12590
331507846
3493134486997227
417583826
29947865
941799
115720348
6905829
43477533
329519036
1965933018
39564334
1221549602
33882856
67991584
410439148
14202394
492366658
478287425
1608324841
318355178
21926058
605080675
2351309
3493082584582776
3493136168912924
2843897
46128848
28153104
20755664
258852214
2078936111
503181914
280781936
302417610
59188721
1538910381
253017959
477782158
3546384015820931
29959830
342592127
257585958
378398565
79888370
3546596396501112
3493076265863553
503819223
11978336
320444738
664452009
487411222
2109349856
251768781
99748932
280389001
228311343
482892318
8183775
1174355941
3537121954498629
486536
553624778
2000380121
408496784
358854373
330246090
424964
393163404
3537122552187312
1371129404
8784855
351899011
36272691
394901450
15664766
28856253
41820
678331234
8375722
1320140761
689544392
1370173936
89285249
647359920
30079180
359351574
19800196
3493140684081255
67108785
517221395
12119849
291937147
346592292
517207238
315487964
10698051
346210208
1867191
392208938
314844
493998035
327711134
41547271
15911884
13565996
3493110761916771
25864506
419735148
254017126
237213729
546418
418988661
600592
354963705
7926327
391646769
361668967
375400171
3493271183558680
437079480
23293938
2458477
415434293
114146876
1820484052
39386635
1429743096
3493129686616338
403226287
481595175
1528427197
520097839
2120181380
3546564563831207
86588581
1171454712
3546592976046554
1903016091
497598554
11030184
3493078847458264
520819684
289706107
507302941
431055518
16869601
275930985
3546381954320593
3494355438406253
1737944385
3537123319744983
1467016374
1963990857
503521442
295718492
508759659
3546622413768823
148272788
389610248
387412319
1509337243
355805783
1710076362
1015494924
395855967
1070414320
398582016
702909260
4477242
477328270
489640651
471911317
3546605934349193
629101318
3546390330345480
479010993
1114889603
652522840
1969038632
56173
186474279
3094025
14340773
473500781
698056492
87190721
306979414
398322808
492526525
1431687716
3493287021250944
1651244296
1295731875
2082741655
3546610334173705
299133172
26048291
96609715
1226974365
285099335
1967171436
2034600883
3546558817634486
1872319265
1439941526
382667094
3461581748832942
13332377
166788439
1814756990
344339614
1195284234
1842737120
38313439
81249447
59104725
474398414
1743762654
23091718
1507403013
80900494
3461575868418125
471484527
522557713
436700803
3494355018975999
701978895
1833131731
95081444
512590840
7457931
385603809
301342726
412745653
563396855
1161918898
517991959
3493277460334874
65655049
300223719
695679525
548755537
3493082200804221
277758839
415500574
253537481
3493094276205367
1821905851
490494088
7788379
187869468
1313365570
243914508
314021327
486287787
1649919642
39597640
1411149944
14099829
617501606
1778190624
576495645
3546568888159133
382337524
359899177
451320374
1508869350
31728620
613668875
480840386
3493138115070618
18706318
570064
3493272787880903
1995815895
62986950
401858860
1315696773
3546606469123022
22170787
26158131
236602327
372764746
18338105
3493289978235628
520556588
683391622
10850097
388128817
1929088027
493472887
1010101551
1374011695
392754325
662609045
113548598
326107714
506117517
400812255
611671063
256724889
401800534
383062201
2133948858
307610125
95669637
1104090025
515057535
478432253
64219557
518031546
11021614
429087566
173986740
1410424517
3494379222206974
37990089
551135244
673886002
3493281113573620
1827331465
4624257
111714204
3493271007398300
1606294615
38787591
72894337
355272906
12981887
488738478
234045035
3537109151386355
3493075766741316
3493272678828883
456404164
43984325
18554159
10698584
613408351
1555665460
3546604638308823
302197524
387460933
434070377
2052851329
328013259
3546631116950499
84120411
